Location,Date,Method,TowDistance,SetTime,FlowMeterStart,FlowMeterEnd,Rotations,MeshSize,RingSize,TotalVolume,SubsampledVolume,Taxon,Count,nSubsamples,TaxonomicGrouping,BiomassIndex,TotalBiomass,RingSize_m,distance,volumesampled,samplecount,ind_m3,samplebiomass,bio_m3,radius,Taxa
DWSC,2019-02-28,Tow,NA,2,985100,985386,286,50,50,71,12.5,Pseudodiaptomus forbesi copepodid,0,NA,Calanoid,NA,0,0.5,7.68568568568569,1.5090808554968989,0,0,0,0,100,Calanoid
DWSC,2019-02-28,Tow,NA,2,985100,985386,286,50,50,71,12.5,Sinocalanus doerrii adult,15,1,Calanoid,3.413,51.195,0.5,7.68568568568569,1.5090808554968989,85.19999999999999,56.45820745101558,290.7876,192.69186203031623,100,Calanoid
DWSC,2019-02-28,Tow,NA,2,985100,985386,286,50,50,71,12.5,Sinocalanus doerrii copepodid,0,NA,Calanoid,NA,0,0.5,7.68568568568569,1.5090808554968989,0,0,0,0,100,Calanoid
DWSC,2019-02-28,Tow,NA,2,985100,985386,286,50,50,71,12.5,Skistodiaptomus pallidus,0,NA,Calanoid,NA,0,0.5,7.68568568568569,1.5090808554968989,0,0,0,0,100,Calanoid
DWSC,2019-02-28,Tow,NA,2,985100,985386,286,50,50,71,12.5,Tortanus copepodid,0,NA,Calanoid,NA,0,0.5,7.68568568568569,1.5090808554968989,0,0,0,0,100,Calanoid
DWSC,2019-02-28,Tow,NA,2,985100,985386,286,50,50,71,12.5,Tortanus spp.,0,NA,Calanoid,NA,0,0.5,7.68568568568569,1.5090808554968989,0,0,0,0,100,Calanoid
DWSC,2019-02-28,Tow,NA,2,985100,985386,286,50,50,71,12.5,Alona,2,1,Cladocera,0.6,1.2,0.5,7.68568568568569,1.5090808554968989,11.36,7.527760993468745,6.816,4.516656596081248,100,Cladocera
DWSC,2019-02-28,Tow,NA,2,985100,985386,286,50,50,71,12.5,Alonella,2,1,Cladocera,0.6,1.2,0.5,7.68568568568569,1.5090808554968989,11.36,7.527760993468745,6.816,4.516656596081248,100,Cladocera
DWSC,2019-02-28,Tow,NA,2,985100,985386,286,50,50,71,12.5,Bosmina,33,1,Cladocera,0.6,19.8,0.5,7.68568568568569,1.5090808554968989,187.44,124.2080563922343,112.464,74.52483383534059,100,Cladocera
DWSC,2019-02-28,Tow,NA,2,985100,985386,286,50,50,71,12.5,Camptocercus,0,NA,Cladocera,NA,0,0.5,7.68568568568569,1.5090808554968989,0,0,0,0,100,Cladocera
DWSC,2019-02-28,Tow,NA,2,985100,985386,286,50,50,71,12.5,Ceriodaphnia,10,1,Cladocera,1.4,14,0.5,7.68568568568569,1.5090808554968989,56.8,37.638804967343724,79.52,52.694326954281216,100,Cladocera
DWSC,2019-02-28,Tow,NA,2,985100,985386,286,50,50,71,12.5,Chydorus,8,1,Cladocera,0.6,4.8,0.5,7.68568568568569,1.5090808554968989,45.44,30.11104397387498,27.264,18.06662638432499,100,Cladocera
DWSC,2019-02-28,Tow,NA,2,985100,985386,286,50,50,71,12.5,Daphnia,10,1,Cladocera,4,40,0.5,7.68568568568569,1.5090808554968989,56.8,37.638804967343724,227.2,150.5552198693749,100,Cladocera
DWSC,2019-02-28,Tow,NA,2,985100,985386,286,50,50,71,12.5,Diaphanosoma,0,NA,Cladocera,NA,0,0.5,7.68568568568569,1.5090808554968989,0,0,0,0,100,Cladocera
DWSC,2019-02-28,Tow,NA,2,985100,985386,286,50,50,71,12.5,Disparalona,0,NA,Cladocera,NA,0,0.5,7.68568568568569,1.5090808554968989,0,0,0,0,100,Cladocera
DWSC,2019-02-28,Tow,NA,2,985100,985386,286,50,50,71,12.5,Dunhevedia,0,NA,Cladocera,NA,0,0.5,7.68568568568569,1.5090808554968989,0,0,0,0,100,Cladocera
DWSC,2019-02-28,Tow,NA,2,985100,985386,286,50,50,71,12.5,Eurycercus,0,NA,Cladocera,NA,0,0.5,7.68568568568569,1.5090808554968989,0,0,0,0,100,Cladocera
DWSC,2019-02-28,Tow,NA,2,985100,985386,286,50,50,71,12.5,Graptoleberis,0,NA,Cladocera,NA,0,0.5,7.68568568568569,1.5090808554968989,0,0,0,0,100,Cladocera
DWSC,2019-02-28,Tow,NA,2,985100,985386,286,50,50,71,12.5,Ilyocryptus,0,NA,Cladocera,NA,0,0.5,7.68568568568569,1.5090808554968989,0,0,0,0,100,Cladocera
DWSC,2019-02-28,Tow,NA,2,985100,985386,286,50,50,71,12.5,Kurzia,0,NA,Cladocera,NA,0,0.5,7.68568568568569,1.5090808554968989,0,0,0,0,100,Cladocera
DWSC,2019-02-28,Tow,NA,2,985100,985386,286,50,50,71,12.5,Leydigia,1,1,Cladocera,0.6,0.6,0.5,7.68568568568569,1.5090808554968989,5.68,3.7638804967343726,3.408,2.258328298040624,100,Cladocera
DWSC,2019-02-28,Tow,NA,2,985100,985386,286,50,50,71,12.5,Macrothrix,0,NA,Cladocera,NA,0,0.5,7.68568568568569,1.5090808554968989,0,0,0,0,100,Cladocera
DWSC,2019-02-28,Tow,NA,2,985100,985386,286,50,50,71,12.5,Moina,0,NA,Cladocera,NA,0,0.5,7.68568568568569,1.5090808554968989,0,0,0,0,100,Cladocera
DWSC,2019-02-28,Tow,NA,2,985100,985386,286,50,50,71,12.5,Monospilus,1,1,Cladocera,0.6,0.6,0.5,7.68568568568569,1.5090808554968989,5.68,3.7638804967343726,3.408,2.258328298040624,100,Cladocera
DWSC,2019-02-28,Tow,NA,2,985100,985386,286,50,50,71,12.5,Picripleuroxus,0,NA,Cladocera,NA,0,0.5,7.68568568568569,1.5090808554968989,0,0,0,0,100,Cladocera
DWSC,2019-02-28,Tow,NA,2,985100,985386,286,50,50,71,12.5,Pleuroxus,0,NA,Cladocera,NA,0,0.5,7.68568568568569,1.5090808554968989,0,0,0,0,100,Cladocera
DWSC,2019-02-28,Tow,NA,2,985100,985386,286,50,50,71,12.5,Pseudochydorus,0,NA,Cladocera,NA,0,0.5,7.68568568568569,1.5090808554968989,0,0,0,0,100,Cladocera
DWSC,2019-02-28,Tow,NA,2,985100,985386,286,50,50,71,12.5,Scaphloberis,0,NA,Cladocera,NA,0,0.5,7.68568568568569,1.5090808554968989,0,0,0,0,100,Cladocera
DWSC,2019-02-28,Tow,NA,2,985100,985386,286,50,50,71,12.5,Sida,0,NA,Cladocera,NA,0,0.5,7.68568568568569,1.5090808554968989,0,0,0,0,100,Cladocera
DWSC,2019-02-28,Tow,NA,2,985100,985386,286,50,50,71,12.5,Simocephalus,0,NA,Cladocera,NA,0,0.5,7.68568568568569,1.5090808554968989,0,0,0,0,100,Cladocera
DWSC,2019-02-28,Tow,NA,2,985100,985386,286,50,50,71,12.5,Harpacticoids,2,1,Harpacticoid,1,2,0.5,7.68568568568569,1.5090808554968989,11.36,7.527760993468745,11.36,7.527760993468745,100,Harpacticoid
DWSC,2019-02-28,Tow,NA,2,985100,985386,286,50,50,71,12.5,Americorophium,0,NA,Macrozoo,NA,0,0.5,7.68568568568569,1.5090808554968989,0,0,0,0,100,Macrozoo
DWSC,2019-02-28,Tow,NA,2,985100,985386,286,50,50,71,12.5,Annelid,0,NA,Macrozoo,NA,0,0.5,7.68568568568569,1.5090808554968989,0,0,0,0,100,Macrozoo
DWSC,2019-02-28,Tow,NA,2,985100,985386,286,50,50,71,12.5,Baby Clam,0,NA,Macrozoo,NA,0,0.5,7.68568568568569,1.5090808554968989,0,0,0,0,100,Macrozoo
DWSC,2019-02-28,Tow,NA,2,985100,985386,286,50,50,71,12.5,Baby snail,0,NA,Macrozoo,NA,0,0.5,7.68568568568569,1.5090808554968989,0,0,0,0,100,Macrozoo
DWSC,2019-02-28,Tow,NA,2,985100,985386,286,50,50,71,12.5,Clam,0,NA,Macrozoo,NA,0,0.5,7.68568568568569,1.5090808554968989,0,0,0,0,100,Macrozoo
DWSC,2019-02-28,Tow,NA,2,985100,985386,286,50,50,71,12.5,Corophium spp.,0,NA,Macrozoo,NA,0,0.5,7.68568568568569,1.5090808554968989,0,0,0,0,100,Macrozoo
DWSC,2019-02-28,Tow,NA,2,985100,985386,286,50,50,71,12.5,Cumacean,0,NA,Macrozoo,NA,0,0.5,7.68568568568569,1.5090808554968989,0,0,0,0,100,Macrozoo
DWSC,2019-02-28,Tow,NA,2,985100,985386,286,50,50,71,12.5,Fish,0,NA,Macrozoo,NA,0,0.5,7.68568568568569,1.5090808554968989,0,0,0,0,100,Macrozoo
DWSC,2019-02-28,Tow,NA,2,985100,985386,286,50,50,71,12.5,Fish eggs,0,NA,Macrozoo,NA,0,0.5,7.68568568568569,1.5090808554968989,0,0,0,0,100,Macrozoo
DWSC,2019-02-28,Tow,NA,2,985100,985386,286,50,50,71,12.5,Gammarus spp.,0,NA,Macrozoo,NA,0,0.5,7.68568568568569,1.5090808554968989,0,0,0,0,100,Macrozoo
DWSC,2019-02-28,Tow,NA,2,985100,985386,286,50,50,71,12.5,Insect larvae,0,NA,Macrozoo,NA,0,0.5,7.68568568568569,1.5090808554968989,0,0,0,0,100,Macrozoo
DWSC,2019-02-28,Tow,NA,2,985100,985386,286,50,50,71,12.5,Isopod,0,NA,Macrozoo,NA,0,0.5,7.68568568568569,1.5090808554968989,0,0,0,0,100,Macrozoo
DWSC,2019-02-28,Tow,NA,2,985100,985386,286,50,50,71,12.5,Larval Fish,0,NA,Macrozoo,NA,0,0.5,7.68568568568569,1.5090808554968989,0,0,0,0,100,Macrozoo
DWSC,2019-02-28,Tow,NA,2,985100,985386,286,50,50,71,12.5,Mysids,0,NA,Macrozoo,NA,0,0.5,7.68568568568569,1.5090808554968989,0,0,0,0,100,Macrozoo
DWSC,2019-02-28,Tow,NA,2,985100,985386,286,50,50,71,12.5,Shrimp,0,NA,Macrozoo,NA,0,0.5,7.68568568568569,1.5090808554968989,0,0,0,0,100,Macrozoo
DWSC,2019-02-28,Tow,NA,2,985100,985386,286,50,50,71,12.5,Snail,0,NA,Macrozoo,NA,0,0.5,7.68568568568569,1.5090808554968989,0,0,0,0,100,Macrozoo
DWSC,2019-03-01,Tow,NA,2,985000,985829,829,50,50,66,0.5,Rotifers,191,1,Microzoo,0.12,22.92,0.5,22.2777392777393,4.374223878345907,25212,5763.765344707003,3025.44,691.6518413648404,100,Microzoo
DWSC,2019-03-01,Tow,NA,2,985000,985829,829,50,50,66,0.5,Barnacles,0,NA,Microzoo,NA,0,0.5,22.2777392777393,4.374223878345907,0,0,0,0,100,Microzoo
DWSC,2019-03-01,Tow,NA,2,985000,985829,829,50,50,66,0.5,Copepod nauplii,116,1,Microzoo,0.1,11.6,0.5,22.2777392777393,4.374223878345907,15312,3500.506701497447,1531.2,350.0506701497447,100,Microzoo
DWSC,2019-03-01,Tow,NA,2,985000,985829,829,50,50,66,0.5,Ostracods,0,NA,Microzoo,NA,0,0.5,22.2777392777393,4.374223878345907,0,0,0,0,100,Microzoo
DWSC,2019-03-01,Tow,NA,2,985000,985829,829,50,50,66,11.5,Acanthocyclops vernalis adult,2,1,Cyclopoid,3.36,6.72,0.5,22.2777392777393,4.374223878345907,11.478260869565217,2.6240679921270216,38.56695652173913,8.816868453546792,100,Cyclopoid
DWSC,2019-03-01,Tow,NA,2,985000,985829,829,50,50,66,11.5,Acanthocyclops vernalis copepodid,0,NA,Cyclopoid,1.68,0,0.5,22.2777392777393,4.374223878345907,0,0,0,0,100,Cyclopoid
DWSC,2019-03-01,Tow,NA,2,985000,985829,829,50,50,66,11.5,Cyclopoid adult,0,NA,Cyclopoid,NA,0,0.5,22.2777392777393,4.374223878345907,0,0,0,0,100,Cyclopoid
DWSC,2019-03-01,Tow,NA,2,985000,985829,829,50,50,66,11.5,Cyclopoid copepodid,83,1,Cyclopoid,1.68,139.44,0.5,22.2777392777393,4.374223878345907,476.3478260869565,108.8988216732714,800.2643478260869,182.95002041109595,100,Cyclopoid
DWSC,2019-03-01,Tow,NA,2,985000,985829,829,50,50,66,11.5,Diacyclops thomasi,2,1,Cyclopoid,3.36,6.72,0.5,22.2777392777393,4.374223878345907,11.478260869565217,2.6240679921270216,38.56695652173913,8.816868453546792,100,Cyclopoid
DWSC,2019-03-01,Tow,NA,2,985000,985829,829,50,50,66,11.5,Ectocyclops phaleratus,0,NA,Cyclopoid,NA,0,0.5,22.2777392777393,4.374223878345907,0,0,0,0,100,Cyclopoid
DWSC,2019-03-01,Tow,NA,2,985000,985829,829,50,50,66,11.5,Eucyclops spp.,0,NA,Cyclopoid,NA,0,0.5,22.2777392777393,4.374223878345907,0,0,0,0,100,Cyclopoid
DWSC,2019-03-01,Tow,NA,2,985000,985829,829,50,50,66,11.5,Limnoithona copepodid,0,NA,Cyclopoid,NA,0,0.5,22.2777392777393,4.374223878345907,0,0,0,0,100,Cyclopoid
DWSC,2019-03-01,Tow,NA,2,985000,985829,829,50,50,66,11.5,Limnoithona sinensis,0,NA,Cyclopoid,NA,0,0.5,22.2777392777393,4.374223878345907,0,0,0,0,100,Cyclopoid
DWSC,2019-03-01,Tow,NA,2,985000,985829,829,50,50,66,11.5,Limnoithona spp.,0,NA,Cyclopoid,NA,0,0.5,22.2777392777393,4.374223878345907,0,0,0,0,100,Cyclopoid
DWSC,2019-03-01,Tow,NA,2,985000,985829,829,50,50,66,11.5,Limnoithona tetraspina,17,1,Cyclopoid,0.133,2.261,0.5,22.2777392777393,4.374223878345907,97.56521739130434,22.304577933079685,12.976173913043478,2.966508865099598,100,Cyclopoid
DWSC,2019-03-01,Tow,NA,2,985000,985829,829,50,50,66,11.5,Macrocyclops albidus,1,1,Cyclopoid,3.36,3.36,0.5,22.2777392777393,4.374223878345907,5.739130434782608,1.3120339960635108,19.283478260869565,4.408434226773396,100,Cyclopoid
DWSC,2019-03-01,Tow,NA,2,985000,985829,829,50,50,66,11.5,Mesocyclops edax,0,NA,Cyclopoid,NA,0,0.5,22.2777392777393,4.374223878345907,0,0,0,0,100,Cyclopoid
DWSC,2019-03-01,Tow,NA,2,985000,985829,829,50,50,66,11.5,Microcyclops rubellus,0,NA,Cyclopoid,NA,0,0.5,22.2777392777393,4.374223878345907,0,0,0,0,100,Cyclopoid
DWSC,2019-03-01,Tow,NA,2,985000,985829,829,50,50,66,11.5,Monospilus,0,NA,Cladocera,NA,0,0.5,22.2777392777393,4.374223878345907,0,0,0,0,100,Cladocera
DWSC,2019-03-01,Tow,NA,2,985000,985829,829,50,50,66,11.5,Oithona copepodid,0,NA,Cyclopoid,NA,0,0.5,22.2777392777393,4.374223878345907,0,0,0,0,100,Cyclopoid
DWSC,2019-03-01,Tow,NA,2,985000,985829,829,50,50,66,11.5,Oithona davisae,0,NA,Cyclopoid,NA,0,0.5,22.2777392777393,4.374223878345907,0,0,0,0,100,Cyclopoid
DWSC,2019-03-01,Tow,NA,2,985000,985829,829,50,50,66,11.5,Oithona similis,0,NA,Cyclopoid,NA,0,0.5,22.2777392777393,4.374223878345907,0,0,0,0,100,Cyclopoid
DWSC,2019-03-01,Tow,NA,2,985000,985829,829,50,50,66,11.5,Oithona spp.,0,NA,Cyclopoid,NA,0,0.5,22.2777392777393,4.374223878345907,0,0,0,0,100,Cyclopoid
DWSC,2019-03-01,Tow,NA,2,985000,985829,829,50,50,66,11.5,Paracyclops chitoni,0,NA,Cyclopoid,NA,0,0.5,22.2777392777393,4.374223878345907,0,0,0,0,100,Cyclopoid
DWSC,2019-03-01,Tow,NA,2,985000,985829,829,50,50,66,11.5,Acartia copepodid,0,NA,Calanoid,1.301,0,0.5,22.2777392777393,4.374223878345907,0,0,0,0,100,Calanoid
DWSC,2019-03-01,Tow,NA,2,985000,985829,829,50,50,66,11.5,Acartia spp.,0,NA,Calanoid,0,0,0.5,22.2777392777393,4.374223878345907,0,0,0,0,100,Calanoid
DWSC,2019-03-01,Tow,NA,2,985000,985829,829,50,50,66,11.5,Acartiella copepodid,0,NA,Calanoid,1.162,0,0.5,22.2777392777393,4.374223878345907,0,0,0,0,100,Calanoid
DWSC,2019-03-01,Tow,NA,2,985000,985829,829,50,50,66,11.5,Acartiella sinensis,0,NA,Calanoid,2.666,0,0.5,22.2777392777393,4.374223878345907,0,0,0,0,100,Calanoid
DWSC,2019-03-01,Tow,NA,2,985000,985829,829,50,50,66,11.5,Calanoid copepodid,54,1,Calanoid,1.5,81,0.5,22.2777392777393,4.374223878345907,309.9130434782609,70.84983578742958,464.86956521739125,106.27475368114436,100,Calanoid
DWSC,2019-03-01,Tow,NA,2,985000,985829,829,50,50,66,11.5,Diaptomus copepodid,0,NA,Calanoid,NA,0,0.5,22.2777392777393,4.374223878345907,0,0,0,0,100,Calanoid
DWSC,2019-03-01,Tow,NA,2,985000,985829,829,50,50,66,11.5,Diaptomus spp.,0,NA,Calanoid,NA,0,0.5,22.2777392777393,4.374223878345907,0,0,0,0,100,Calanoid
DWSC,2019-03-01,Tow,NA,2,985000,985829,829,50,50,66,11.5,Eurytemora affinis adult,0,NA,Calanoid,NA,0,0.5,22.2777392777393,4.374223878345907,0,0,0,0,100,Calanoid
DWSC,2019-03-01,Tow,NA,2,985000,985829,829,50,50,66,11.5,Eurytemora affinis copepodid,0,NA,Calanoid,NA,0,0.5,22.2777392777393,4.374223878345907,0,0,0,0,100,Calanoid
DWSC,2019-03-01,Tow,NA,2,985000,985829,829,50,50,66,11.5,Hesperodiaptomus franciscanus,0,NA,Calanoid,NA,0,0.5,22.2777392777393,4.374223878345907,0,0,0,0,100,Calanoid
DWSC,2019-03-01,Tow,NA,2,985000,985829,829,50,50,66,11.5,Osphranticum copepodid,0,NA,Calanoid,NA,0,0.5,22.2777392777393,4.374223878345907,0,0,0,0,100,Calanoid
DWSC,2019-03-01,Tow,NA,2,985000,985829,829,50,50,66,11.5,Osphranticum labronectum,0,NA,Calanoid,NA,0,0.5,22.2777392777393,4.374223878345907,0,0,0,0,100,Calanoid
DWSC,2019-03-01,Tow,NA,2,985000,985829,829,50,50,66,11.5,Pseudodiaptomus forbesi adult,0,NA,Calanoid,NA,0,0.5,22.2777392777393,4.374223878345907,0,0,0,0,100,Calanoid
DWSC,2019-03-01,Tow,NA,2,985000,985829,829,50,50,66,11.5,Pseudodiaptomus forbesi copepodid,0,NA,Calanoid,NA,0,0.5,22.2777392777393,4.374223878345907,0,0,0,0,100,Calanoid
DWSC,2019-03-01,Tow,NA,2,985000,985829,829,50,50,66,11.5,Sinocalanus doerrii adult,47,1,Calanoid,3.413,160.411,0.5,22.2777392777393,4.374223878345907,269.7391304347826,61.66559781498501,920.619652173913,210.46468534254382,100,Calanoid
DWSC,2019-03-01,Tow,NA,2,985000,985829,829,50,50,66,11.5,Sinocalanus doerrii copepodid,0,NA,Calanoid,NA,0,0.5,22.2777392777393,4.374223878345907,0,0,0,0,100,Calanoid
DWSC,2019-03-01,Tow,NA,2,985000,985829,829,50,50,66,11.5,Skistodiaptomus pallidus,0,NA,Calanoid,NA,0,0.5,22.2777392777393,4.374223878345907,0,0,0,0,100,Calanoid
DWSC,2019-03-01,Tow,NA,2,985000,985829,829,50,50,66,11.5,Tortanus copepodid,0,NA,Calanoid,NA,0,0.5,22.2777392777393,4.374223878345907,0,0,0,0,100,Calanoid
DWSC,2019-03-01,Tow,NA,2,985000,985829,829,50,50,66,11.5,Tortanus spp.,0,NA,Calanoid,NA,0,0.5,22.2777392777393,4.374223878345907,0,0,0,0,100,Calanoid
DWSC,2019-03-01,Tow,NA,2,985000,985829,829,50,50,66,11.5,Alona,3,1,Cladocera,0.6,1.8,0.5,22.2777392777393,4.374223878345907,17.217391304347824,3.936101988190532,10.330434782608695,2.3616611929143194,100,Cladocera
DWSC,2019-03-01,Tow,NA,2,985000,985829,829,50,50,66,11.5,Alonella,0,NA,Cladocera,NA,0,0.5,22.2777392777393,4.374223878345907,0,0,0,0,100,Cladocera
DWSC,2019-03-01,Tow,NA,2,985000,985829,829,50,50,66,11.5,Bosmina,25,1,Cladocera,0.6,15,0.5,22.2777392777393,4.374223878345907,143.47826086956522,32.800849901587775,86.08695652173913,19.68050994095266,100,Cladocera
DWSC,2019-03-01,Tow,NA,2,985000,985829,829,50,50,66,11.5,Camptocercus,0,NA,Cladocera,NA,0,0.5,22.2777392777393,4.374223878345907,0,0,0,0,100,Cladocera
DWSC,2019-03-01,Tow,NA,2,985000,985829,829,50,50,66,11.5,Ceriodaphnia,0,NA,Cladocera,NA,0,0.5,22.2777392777393,4.374223878345907,0,0,0,0,100,Cladocera
DWSC,2019-03-01,Tow,NA,2,985000,985829,829,50,50,66,11.5,Chydorus,6,1,Cladocera,0.6,3.6,0.5,22.2777392777393,4.374223878345907,34.43478260869565,7.872203976381064,20.66086956521739,4.723322385828639,100,Cladocera
DWSC,2019-03-01,Tow,NA,2,985000,985829,829,50,50,66,11.5,Daphnia,2,1,Cladocera,4,8,0.5,22.2777392777393,4.374223878345907,11.478260869565217,2.6240679921270216,45.91304347826087,10.496271968508086,100,Cladocera
DWSC,2019-03-01,Tow,NA,2,985000,985829,829,50,50,66,11.5,Diaphanosoma,0,NA,Cladocera,NA,0,0.5,22.2777392777393,4.374223878345907,0,0,0,0,100,Cladocera
DWSC,2019-03-01,Tow,NA,2,985000,985829,829,50,50,66,11.5,Disparalona,0,NA,Cladocera,NA,0,0.5,22.2777392777393,4.374223878345907,0,0,0,0,100,Cladocera
DWSC,2019-03-01,Tow,NA,2,985000,985829,829,50,50,66,11.5,Eurycercus,0,NA,Cladocera,NA,0,0.5,22.2777392777393,4.374223878345907,0,0,0,0,100,Cladocera
DWSC,2019-03-01,Tow,NA,2,985000,985829,829,50,50,66,11.5,Graptoleberis,0,NA,Cladocera,NA,0,0.5,22.2777392777393,4.374223878345907,0,0,0,0,100,Cladocera
DWSC,2019-03-01,Tow,NA,2,985000,985829,829,50,50,66,11.5,Ilyocryptus,0,NA,Cladocera,NA,0,0.5,22.2777392777393,4.374223878345907,0,0,0,0,100,Cladocera
DWSC,2019-03-01,Tow,NA,2,985000,985829,829,50,50,66,11.5,Kurzia,0,NA,Cladocera,NA,0,0.5,22.2777392777393,4.374223878345907,0,0,0,0,100,Cladocera
DWSC,2019-03-01,Tow,NA,2,985000,985829,829,50,50,66,11.5,Leydigia,0,NA,Cladocera,NA,0,0.5,22.2777392777393,4.374223878345907,0,0,0,0,100,Cladocera
DWSC,2019-03-01,Tow,NA,2,985000,985829,829,50,50,66,11.5,Macrothrix,0,NA,Cladocera,NA,0,0.5,22.2777392777393,4.374223878345907,0,0,0,0,100,Cladocera
DWSC,2019-03-01,Tow,NA,2,985000,985829,829,50,50,66,11.5,Moina,0,NA,Cladocera,NA,0,0.5,22.2777392777393,4.374223878345907,0,0,0,0,100,Cladocera
DWSC,2019-03-01,Tow,NA,2,985000,985829,829,50,50,66,11.5,Monospilus,3,1,Cladocera,0.6,1.8,0.5,22.2777392777393,4.374223878345907,17.217391304347824,3.936101988190532,10.330434782608695,2.3616611929143194,100,Cladocera
DWSC,2019-03-01,Tow,NA,2,985000,985829,829,50,50,66,11.5,Picripleuroxus,0,NA,Cladocera,NA,0,0.5,22.2777392777393,4.374223878345907,0,0,0,0,100,Cladocera
DWSC,2019-03-01,Tow,NA,2,985000,985829,829,50,50,66,11.5,Pleuroxus,0,NA,Cladocera,NA,0,0.5,22.2777392777393,4.374223878345907,0,0,0,0,100,Cladocera
DWSC,2019-03-01,Tow,NA,2,985000,985829,829,50,50,66,11.5,Pseudochydorus,0,NA,Cladocera,NA,0,0.5,22.2777392777393,4.374223878345907,0,0,0,0,100,Cladocera
DWSC,2019-03-01,Tow,NA,2,985000,985829,829,50,50,66,11.5,Scaphloberis,0,NA,Cladocera,NA,0,0.5,22.2777392777393,4.374223878345907,0,0,0,0,100,Cladocera
DWSC,2019-03-01,Tow,NA,2,985000,985829,829,50,50,66,11.5,Sida,0,NA,Cladocera,NA,0,0.5,22.2777392777393,4.374223878345907,0,0,0,0,100,Cladocera
DWSC,2019-03-01,Tow,NA,2,985000,985829,829,50,50,66,11.5,Simocephalus,0,NA,Cladocera,NA,0,0.5,22.2777392777393,4.374223878345907,0,0,0,0,100,Cladocera
DWSC,2019-03-01,Tow,NA,2,985000,985829,829,50,50,66,11.5,Harpacticoids,9,1,Harpacticoid,1,9,0.5,22.2777392777393,4.374223878345907,51.65217391304348,11.808305964571597,51.65217391304348,11.808305964571597,100,Harpacticoid
DWSC,2019-03-01,Tow,NA,2,985000,985829,829,50,50,66,11.5,Americorophium,0,NA,Macrozoo,NA,0,0.5,22.2777392777393,4.374223878345907,0,0,0,0,100,Macrozoo
DWSC,2019-03-01,Tow,NA,2,985000,985829,829,50,50,66,11.5,Annelid,0,NA,Macrozoo,NA,0,0.5,22.2777392777393,4.374223878345907,0,0,0,0,100,Macrozoo
DWSC,2019-03-01,Tow,NA,2,985000,985829,829,50,50,66,11.5,Baby Clam,0,NA,Macrozoo,NA,0,0.5,22.2777392777393,4.374223878345907,0,0,0,0,100,Macrozoo
DWSC,2019-03-01,Tow,NA,2,985000,985829,829,50,50,66,11.5,Baby snail,0,NA,Macrozoo,NA,0,0.5,22.2777392777393,4.374223878345907,0,0,0,0,100,Macrozoo
DWSC,2019-03-01,Tow,NA,2,985000,985829,829,50,50,66,11.5,Clam,0,NA,Macrozoo,NA,0,0.5,22.2777392777393,4.374223878345907,0,0,0,0,100,Macrozoo
DWSC,2019-03-01,Tow,NA,2,985000,985829,829,50,50,66,11.5,Corophium spp.,0,NA,Macrozoo,NA,0,0.5,22.2777392777393,4.374223878345907,0,0,0,0,100,Macrozoo
DWSC,2019-03-01,Tow,NA,2,985000,985829,829,50,50,66,11.5,Cumacean,0,NA,Macrozoo,NA,0,0.5,22.2777392777393,4.374223878345907,0,0,0,0,100,Macrozoo
DWSC,2019-03-01,Tow,NA,2,985000,985829,829,50,50,66,11.5,Fish,0,NA,Macrozoo,NA,0,0.5,22.2777392777393,4.374223878345907,0,0,0,0,100,Macrozoo
DWSC,2019-03-01,Tow,NA,2,985000,985829,829,50,50,66,11.5,Fish eggs,0,NA,Macrozoo,NA,0,0.5,22.2777392777393,4.374223878345907,0,0,0,0,100,Macrozoo
DWSC,2019-03-01,Tow,NA,2,985000,985829,829,50,50,66,11.5,Gammarus spp.,0,NA,Macrozoo,NA,0,0.5,22.2777392777393,4.374223878345907,0,0,0,0,100,Macrozoo
DWSC,2019-03-01,Tow,NA,2,985000,985829,829,50,50,66,11.5,Insect larvae,0,NA,Macrozoo,NA,0,0.5,22.2777392777393,4.374223878345907,0,0,0,0,100,Macrozoo
DWSC,2019-03-01,Tow,NA,2,985000,985829,829,50,50,66,11.5,Isopod,0,NA,Macrozoo,NA,0,0.5,22.2777392777393,4.374223878345907,0,0,0,0,100,Macrozoo
DWSC,2019-03-01,Tow,NA,2,985000,985829,829,50,50,66,11.5,Larval Fish,0,NA,Macrozoo,NA,0,0.5,22.2777392777393,4.374223878345907,0,0,0,0,100,Macrozoo
DWSC,2019-03-01,Tow,NA,2,985000,985829,829,50,50,66,11.5,Mysids,0,NA,Macrozoo,NA,0,0.5,22.2777392777393,4.374223878345907,0,0,0,0,100,Macrozoo
DWSC,2019-03-01,Tow,NA,2,985000,985829,829,50,50,66,11.5,Shrimp,0,NA,Macrozoo,NA,0,0.5,22.2777392777393,4.374223878345907,0,0,0,0,100,Macrozoo
DWSC,2019-03-01,Tow,NA,2,985000,985829,829,50,50,66,11.5,Snail,0,NA,Macrozoo,NA,0,0.5,22.2777392777393,4.374223878345907,0,0,0,0,100,Macrozoo
DWSC,2019-03-04,Tow,NA,2,986000,986400,400,50,50,63,1,Rotifers,137,1,Microzoo,0.12,16.44,0.5,10.7492107492108,2.110602595100558,8631,4089.3534481742563,1035.72,490.72241378091076,100,Microzoo
