SiteName,Date,Method,TowDistance_m,SetTime_min,FlowMeterBegin,FlowMeterEnd,Rotations,MeshSize,RingSize_cm,TotalVolume_ml,Subsampled_ml,ID,Count,#ofSubsample,Taxa,ugC.ind,Total.Biomass,X19,QC'ed by,Date_1,RingSize_m,distance,volumesampled,samplecount,ind_m3,samplebiomass,bio_m3,radius
DWSC,2019-03-04,Tow,NA,2,986000,986400,400,50,50,63,11,Cyclopoid adult,0,NA,Cyclopoid,NA,0,NA,TJ,12/26/2019,0.5,23.024023024023,4.5207563492720615,0,0,0,0,1
DWSC,2019-03-04,Tow,NA,2,986000,986400,400,50,50,63,11,Cyclopoid copepodid,125,1,Cyclopoid,1.68,210,NA,TJ,12/26/2019,0.5,23.024023024023,4.5207563492720615,715.909090909091,158.36046793903583,1202.7272727272727,266.0455861375802,1
DWSC,2019-03-04,Tow,NA,2,986000,986400,400,50,50,63,11,Diacyclops thomasi,9,1,Cyclopoid,3.36,30.24,NA,TJ,12/26/2019,0.5,23.024023024023,4.5207563492720615,51.54545454545455,11.40195369161058,173.19272727272727,38.31056440381155,1
DWSC,2019-03-04,Tow,NA,2,986000,986400,400,50,50,63,11,Ectocyclops phaleratus,0,NA,Cyclopoid,NA,0,NA,TJ,12/26/2019,0.5,23.024023024023,4.5207563492720615,0,0,0,0,1
DWSC,2019-03-04,Tow,NA,2,986000,986400,400,50,50,63,11,Eucyclops spp.,0,NA,Cyclopoid,NA,0,NA,TJ,12/26/2019,0.5,23.024023024023,4.5207563492720615,0,0,0,0,1
DWSC,2019-03-04,Tow,NA,2,986000,986400,400,50,50,63,11,Limnoithona copepodid,0,NA,Cyclopoid,NA,0,NA,TJ,12/26/2019,0.5,23.024023024023,4.5207563492720615,0,0,0,0,1
DWSC,2019-03-04,Tow,NA,2,986000,986400,400,50,50,63,11,Limnoithona sinensis,0,NA,Cyclopoid,NA,0,NA,TJ,12/26/2019,0.5,23.024023024023,4.5207563492720615,0,0,0,0,1
DWSC,2019-03-04,Tow,NA,2,986000,986400,400,50,50,63,11,Limnoithona spp.,0,NA,Cyclopoid,NA,0,NA,TJ,12/26/2019,0.5,23.024023024023,4.5207563492720615,0,0,0,0,1
DWSC,2019-03-04,Tow,NA,2,986000,986400,400,50,50,63,11,Limnoithona tetraspina,22,1,Cyclopoid,0.133,2.926,NA,TJ,12/26/2019,0.5,23.024023024023,4.5207563492720615,126,27.871442357270304,16.758000000000003,3.7069018335169512,1
DWSC,2019-03-04,Tow,NA,2,986000,986400,400,50,50,63,11,Mesocyclops edax,0,NA,Cyclopoid,NA,0,NA,TJ,12/26/2019,0.5,23.024023024023,4.5207563492720615,0,0,0,0,1
DWSC,2019-03-04,Tow,NA,2,986000,986400,400,50,50,63,11,Microcyclops rubellus,0,NA,Cyclopoid,NA,0,NA,TJ,12/26/2019,0.5,23.024023024023,4.5207563492720615,0,0,0,0,1
DWSC,2019-03-04,Tow,NA,2,986000,986400,400,50,50,63,11,Monospilus,0,NA,Cladocera,NA,0,NA,TJ,12/26/2019,0.5,23.024023024023,4.5207563492720615,0,0,0,0,1
DWSC,2019-03-04,Tow,NA,2,986000,986400,400,50,50,63,11,Oithona copepodid,0,NA,Cyclopoid,NA,0,NA,TJ,12/26/2019,0.5,23.024023024023,4.5207563492720615,0,0,0,0,1
DWSC,2019-03-04,Tow,NA,2,986000,986400,400,50,50,63,11,Oithona davisae,0,NA,Cyclopoid,NA,0,NA,TJ,12/26/2019,0.5,23.024023024023,4.5207563492720615,0,0,0,0,1
DWSC,2019-03-04,Tow,NA,2,986000,986400,400,50,50,63,11,Oithona similis,0,NA,Cyclopoid,NA,0,NA,TJ,12/26/2019,0.5,23.024023024023,4.5207563492720615,0,0,0,0,1
DWSC,2019-03-04,Tow,NA,2,986000,986400,400,50,50,63,11,Oithona spp.,0,NA,Cyclopoid,NA,0,NA,TJ,12/26/2019,0.5,23.024023024023,4.5207563492720615,0,0,0,0,1
DWSC,2019-03-04,Tow,NA,2,986000,986400,400,50,50,63,11,Paracyclops chiltoni,0,NA,Cyclopoid,NA,0,NA,TJ,12/26/2019,0.5,23.024023024023,4.5207563492720615,0,0,0,0,1
DWSC,2019-03-04,Tow,NA,2,986000,986400,400,50,50,63,11,Paracyclops sp.,1,1,Cyclopoid,3.36,3.36,NA,TJ,12/26/2019,0.5,23.024023024023,4.5207563492720615,5.7272727272727275,1.2668837435122866,19.243636363636362,4.256729378201283,1
DWSC,2019-03-04,Tow,NA,2,986000,986400,400,50,50,63,11,Acartia copepodid,0,NA,Calanoid,1.301,0,NA,TJ,12/26/2019,0.5,23.024023024023,4.5207563492720615,0,0,0,0,1
DWSC,2019-03-04,Tow,NA,2,986000,986400,400,50,50,63,11,Acartia spp.,0,NA,Calanoid,0,0,NA,TJ,12/26/2019,0.5,23.024023024023,4.5207563492720615,0,0,0,0,1
DWSC,2019-03-04,Tow,NA,2,986000,986400,400,50,50,63,11,Acartiella copepodid,0,NA,Calanoid,1.162,0,NA,TJ,12/26/2019,0.5,23.024023024023,4.5207563492720615,0,0,0,0,1
DWSC,2019-03-04,Tow,NA,2,986000,986400,400,50,50,63,11,Acartiella sinensis,0,NA,Calanoid,2.666,0,NA,TJ,12/26/2019,0.5,23.024023024023,4.5207563492720615,0,0,0,0,1
DWSC,2019-03-04,Tow,NA,2,986000,986400,400,50,50,63,11,Calanoid adult,0,NA,Calanoid,NA,0,NA,TJ,12/26/2019,0.5,23.024023024023,4.5207563492720615,0,0,0,0,1
DWSC,2019-03-04,Tow,NA,2,986000,986400,400,50,50,63,11,Calanoid copepodid,36,1,Calanoid,1.5,54,NA,TJ,12/26/2019,0.5,23.024023024023,4.5207563492720615,206.1818181818182,45.60781476644232,309.2727272727273,68.41172214966348,1
DWSC,2019-03-04,Tow,NA,2,986000,986400,400,50,50,63,11,Diaptomus copepodid,0,NA,Calanoid,NA,0,NA,TJ,12/26/2019,0.5,23.024023024023,4.5207563492720615,0,0,0,0,1
DWSC,2019-03-04,Tow,NA,2,986000,986400,400,50,50,63,11,Diaptomus spp.,0,NA,Calanoid,NA,0,NA,TJ,12/26/2019,0.5,23.024023024023,4.5207563492720615,0,0,0,0,1
DWSC,2019-03-04,Tow,NA,2,986000,986400,400,50,50,63,11,Eurytemora affinis adult,0,NA,Calanoid,NA,0,NA,TJ,12/26/2019,0.5,23.024023024023,4.5207563492720615,0,0,0,0,1
DWSC,2019-03-04,Tow,NA,2,986000,986400,400,50,50,63,11,Eurytemora affinis copepodid,0,NA,Calanoid,NA,0,NA,TJ,12/26/2019,0.5,23.024023024023,4.5207563492720615,0,0,0,0,1
DWSC,2019-03-04,Tow,NA,2,986000,986400,400,50,50,63,11,Osphranticum copepodid,0,NA,Calanoid,NA,0,NA,TJ,12/26/2019,0.5,23.024023024023,4.5207563492720615,0,0,0,0,1
DWSC,2019-03-04,Tow,NA,2,986000,986400,400,50,50,63,11,Osphranticum labronectum,0,NA,Calanoid,NA,0,NA,TJ,12/26/2019,0.5,23.024023024023,4.5207563492720615,0,0,0,0,1
DWSC,2019-03-04,Tow,NA,2,986000,986400,400,50,50,63,11,Pseudodiaptomus forbesi adult,1,1,Calanoid,2.662,2.662,NA,TJ,12/26/2019,0.5,23.024023024023,4.5207563492720615,5.7272727272727275,1.2668837435122866,15.246,3.372444525229707,1
DWSC,2019-03-04,Tow,NA,2,986000,986400,400,50,50,63,11,Pseudodiaptomus forbesi copepodid,0,NA,Calanoid,NA,0,NA,TJ,12/26/2019,0.5,23.024023024023,4.5207563492720615,0,0,0,0,1
DWSC,2019-03-04,Tow,NA,2,986000,986400,400,50,50,63,11,Sinocalanus doerrii adult,10,1,Calanoid,3.413,34.13,NA,TJ,12/26/2019,0.5,23.024023024023,4.5207563492720615,57.27272727272727,12.668837435122866,195.4718181818182,43.238742166074346,1
DWSC,2019-03-04,Tow,NA,2,986000,986400,400,50,50,63,11,Sinocalanus doerrii copepodid,0,NA,Calanoid,NA,0,NA,TJ,12/26/2019,0.5,23.024023024023,4.5207563492720615,0,0,0,0,1
DWSC,2019-03-04,Tow,NA,2,986000,986400,400,50,50,63,11,Skistodiaptomus pallidus,0,NA,Calanoid,NA,0,NA,TJ,12/26/2019,0.5,23.024023024023,4.5207563492720615,0,0,0,0,1
DWSC,2019-03-04,Tow,NA,2,986000,986400,400,50,50,63,11,Tortanus copepodid,0,NA,Calanoid,NA,0,NA,TJ,12/26/2019,0.5,23.024023024023,4.5207563492720615,0,0,0,0,1
DWSC,2019-03-04,Tow,NA,2,986000,986400,400,50,50,63,11,Tortanus spp.,0,NA,Calanoid,NA,0,NA,TJ,12/26/2019,0.5,23.024023024023,4.5207563492720615,0,0,0,0,1
DWSC,2019-03-04,Tow,NA,2,986000,986400,400,50,50,63,11,Alona,2,1,Cladocera,0.6,1.2,NA,TJ,12/26/2019,0.5,23.024023024023,4.5207563492720615,11.454545454545455,2.533767487024573,6.872727272727273,1.520260492214744,1
DWSC,2019-03-04,Tow,NA,2,986000,986400,400,50,50,63,11,Alonella,0,NA,Cladocera,NA,0,NA,TJ,12/26/2019,0.5,23.024023024023,4.5207563492720615,0,0,0,0,1
DWSC,2019-03-04,Tow,NA,2,986000,986400,400,50,50,63,11,Bosmina,31,1,Cladocera,0.6,18.6,NA,TJ,12/26/2019,0.5,23.024023024023,4.5207563492720615,177.54545454545456,39.27339604888088,106.52727272727275,23.564037629328535,1
DWSC,2019-03-04,Tow,NA,2,986000,986400,400,50,50,63,11,Camptocercus,0,NA,Cladocera,NA,0,NA,TJ,12/26/2019,0.5,23.024023024023,4.5207563492720615,0,0,0,0,1
DWSC,2019-03-04,Tow,NA,2,986000,986400,400,50,50,63,11,Ceriodaphnia,8,1,Cladocera,1.4,11.2,NA,TJ,12/26/2019,0.5,23.024023024023,4.5207563492720615,45.81818181818182,10.135069948098293,64.14545454545454,14.189097927337608,1
DWSC,2019-03-04,Tow,NA,2,986000,986400,400,50,50,63,11,Chydorus,12,1,Cladocera,0.6,7.2,NA,TJ,12/26/2019,0.5,23.024023024023,4.5207563492720615,68.72727272727273,15.20260492214744,41.23636363636364,9.121562953288464,1
DWSC,2019-03-04,Tow,NA,2,986000,986400,400,50,50,63,11,Daphnia,6,1,Cladocera,4,24,NA,TJ,12/26/2019,0.5,23.024023024023,4.5207563492720615,34.36363636363637,7.60130246107372,137.45454545454547,30.40520984429488,1
DWSC,2019-03-04,Tow,NA,2,986000,986400,400,50,50,63,11,Diaphanosoma,0,NA,Cladocera,NA,0,NA,TJ,12/26/2019,0.5,23.024023024023,4.5207563492720615,0,0,0,0,1
DWSC,2019-03-04,Tow,NA,2,986000,986400,400,50,50,63,11,Disparalona,0,NA,Cladocera,NA,0,NA,TJ,12/26/2019,0.5,23.024023024023,4.5207563492720615,0,0,0,0,1
DWSC,2019-03-04,Tow,NA,2,986000,986400,400,50,50,63,11,Eurycercus,0,NA,Cladocera,NA,0,NA,TJ,12/26/2019,0.5,23.024023024023,4.5207563492720615,0,0,0,0,1
DWSC,2019-03-04,Tow,NA,2,986000,986400,400,50,50,63,11,Graptoleberis,0,NA,Cladocera,NA,0,NA,TJ,12/26/2019,0.5,23.024023024023,4.5207563492720615,0,0,0,0,1
DWSC,2019-03-04,Tow,NA,2,986000,986400,400,50,50,63,11,Ilyocryptus,0,NA,Cladocera,NA,0,NA,TJ,12/26/2019,0.5,23.024023024023,4.5207563492720615,0,0,0,0,1
DWSC,2019-03-04,Tow,NA,2,986000,986400,400,50,50,63,11,Kurzia,2,1,Cladocera,0.6,1.2,NA,TJ,12/26/2019,0.5,23.024023024023,4.5207563492720615,11.454545454545455,2.533767487024573,6.872727272727273,1.520260492214744,1
DWSC,2019-03-04,Tow,NA,2,986000,986400,400,50,50,63,11,Leydigia,0,NA,Cladocera,NA,0,NA,TJ,12/26/2019,0.5,23.024023024023,4.5207563492720615,0,0,0,0,1
DWSC,2019-03-04,Tow,NA,2,986000,986400,400,50,50,63,11,Macrothrix,0,NA,Cladocera,NA,0,NA,TJ,12/26/2019,0.5,23.024023024023,4.5207563492720615,0,0,0,0,1
DWSC,2019-03-04,Tow,NA,2,986000,986400,400,50,50,63,11,Moina,0,NA,Cladocera,NA,0,NA,TJ,12/26/2019,0.5,23.024023024023,4.5207563492720615,0,0,0,0,1
DWSC,2019-03-04,Tow,NA,2,986000,986400,400,50,50,63,11,Monospilus,4,1,Cladocera,0.6,2.4,NA,TJ,12/26/2019,0.5,23.024023024023,4.5207563492720615,22.90909090909091,5.067534974049146,13.745454545454546,3.040520984429488,1
DWSC,2019-03-04,Tow,NA,2,986000,986400,400,50,50,63,11,Picripleuroxus,0,NA,Cladocera,NA,0,NA,TJ,12/26/2019,0.5,23.024023024023,4.5207563492720615,0,0,0,0,1
DWSC,2019-03-04,Tow,NA,2,986000,986400,400,50,50,63,11,Pleuroxus,0,NA,Cladocera,NA,0,NA,TJ,12/26/2019,0.5,23.024023024023,4.5207563492720615,0,0,0,0,1
DWSC,2019-03-04,Tow,NA,2,986000,986400,400,50,50,63,11,Pseudochydorus,0,NA,Cladocera,NA,0,NA,TJ,12/26/2019,0.5,23.024023024023,4.5207563492720615,0,0,0,0,1
DWSC,2019-03-04,Tow,NA,2,986000,986400,400,50,50,63,11,Scaphloberis,0,NA,Cladocera,NA,0,NA,TJ,12/26/2019,0.5,23.024023024023,4.5207563492720615,0,0,0,0,1
DWSC,2019-03-04,Tow,NA,2,986000,986400,400,50,50,63,11,Sida,0,NA,Cladocera,NA,0,NA,TJ,12/26/2019,0.5,23.024023024023,4.5207563492720615,0,0,0,0,1
DWSC,2019-03-04,Tow,NA,2,986000,986400,400,50,50,63,11,Simocephalus,3,1,Cladocera,1,3,NA,TJ,12/26/2019,0.5,23.024023024023,4.5207563492720615,17.181818181818183,3.80065123053686,17.181818181818183,3.80065123053686,1
DWSC,2019-03-04,Tow,NA,2,986000,986400,400,50,50,63,11,Harpacticoids,5,1,Harpacticoid,1,5,NA,TJ,12/26/2019,0.5,23.024023024023,4.5207563492720615,28.636363636363637,6.334418717561433,28.636363636363637,6.334418717561433,1
DWSC,2019-03-04,Tow,NA,2,986000,986400,400,50,50,63,11,Americorophium,0,NA,Macrozoo,NA,0,NA,TJ,12/26/2019,0.5,23.024023024023,4.5207563492720615,0,0,0,0,1
DWSC,2019-03-04,Tow,NA,2,986000,986400,400,50,50,63,11,Annelid,0,NA,Macrozoo,NA,0,NA,TJ,12/26/2019,0.5,23.024023024023,4.5207563492720615,0,0,0,0,1
DWSC,2019-03-04,Tow,NA,2,986000,986400,400,50,50,63,11,Baby Clam,0,NA,Macrozoo,NA,0,NA,TJ,12/26/2019,0.5,23.024023024023,4.5207563492720615,0,0,0,0,1
DWSC,2019-03-04,Tow,NA,2,986000,986400,400,50,50,63,11,Baby snail,0,NA,Macrozoo,NA,0,NA,TJ,12/26/2019,0.5,23.024023024023,4.5207563492720615,0,0,0,0,1
DWSC,2019-03-04,Tow,NA,2,986000,986400,400,50,50,63,11,Clam,0,NA,Macrozoo,NA,0,NA,TJ,12/26/2019,0.5,23.024023024023,4.5207563492720615,0,0,0,0,1
DWSC,2019-03-04,Tow,NA,2,986000,986400,400,50,50,63,11,Corophium spp.,0,NA,Macrozoo,NA,0,NA,TJ,12/26/2019,0.5,23.024023024023,4.5207563492720615,0,0,0,0,1
DWSC,2019-03-04,Tow,NA,2,986000,986400,400,50,50,63,11,Cumacean,0,NA,Macrozoo,NA,0,NA,TJ,12/26/2019,0.5,23.024023024023,4.5207563492720615,0,0,0,0,1
DWSC,2019-03-04,Tow,NA,2,986000,986400,400,50,50,63,11,Fish,0,NA,Macrozoo,NA,0,NA,TJ,12/26/2019,0.5,23.024023024023,4.5207563492720615,0,0,0,0,1
DWSC,2019-03-04,Tow,NA,2,986000,986400,400,50,50,63,11,Fish eggs,0,NA,Macrozoo,NA,0,NA,TJ,12/26/2019,0.5,23.024023024023,4.5207563492720615,0,0,0,0,1
DWSC,2019-03-04,Tow,NA,2,986000,986400,400,50,50,63,11,Gammarus spp.,0,NA,Macrozoo,NA,0,NA,TJ,12/26/2019,0.5,23.024023024023,4.5207563492720615,0,0,0,0,1
DWSC,2019-03-04,Tow,NA,2,986000,986400,400,50,50,63,11,Insect larvae,0,NA,Macrozoo,NA,0,NA,TJ,12/26/2019,0.5,23.024023024023,4.5207563492720615,0,0,0,0,1
DWSC,2019-03-04,Tow,NA,2,986000,986400,400,50,50,63,11,Isopod,0,NA,Macrozoo,NA,0,NA,TJ,12/26/2019,0.5,23.024023024023,4.5207563492720615,0,0,0,0,1
DWSC,2019-03-04,Tow,NA,2,986000,986400,400,50,50,63,11,Larval Fish,0,NA,Macrozoo,NA,0,NA,TJ,12/26/2019,0.5,23.024023024023,4.5207563492720615,0,0,0,0,1
DWSC,2019-03-04,Tow,NA,2,986000,986400,400,50,50,63,11,Mysids,0,NA,Macrozoo,NA,0,NA,TJ,12/26/2019,0.5,23.024023024023,4.5207563492720615,0,0,0,0,1
DWSC,2019-03-04,Tow,NA,2,986000,986400,400,50,50,63,11,Shrimp,0,NA,Macrozoo,NA,0,NA,TJ,12/26/2019,0.5,23.024023024023,4.5207563492720615,0,0,0,0,1
DWSC,2019-03-04,Tow,NA,2,986000,986400,400,50,50,63,11,Snail,0,NA,Macrozoo,NA,0,NA,TJ,12/26/2019,0.5,23.024023024023,4.5207563492720615,0,0,0,0,1
DWSC,2019-03-08,Tow,NA,2,986400,987097,697,50,50,82,1.8,Rotifers,58,1,Microzoo,0.12,6.96,NA,TJ,12/26/2019,0.5,40.1193601193601,7.877417938606567,2642.222222222222,335.4172957198211,317.06666666666666,40.25007548637853,1
DWSC,2019-03-08,Tow,NA,2,986400,987097,697,50,50,82,1.8,Barnacles,0,NA,Microzoo,NA,0,NA,TJ,12/26/2019,0.5,40.1193601193601,7.877417938606567,0,0,0,0,1
DWSC,2019-03-08,Tow,NA,2,986400,987097,697,50,50,82,1.8,Copepod nauplii,256,1,Microzoo,0.1,25.6,NA,TJ,12/26/2019,0.5,40.1193601193601,7.877417938606567,11662.222222222223,1480.4625466254172,1166.2222222222224,148.04625466254174,1
DWSC,2019-03-08,Tow,NA,2,986400,987097,697,50,50,82,1.8,Ostracods,0,NA,Microzoo,NA,0,NA,TJ,12/26/2019,0.5,40.1193601193601,7.877417938606567,0,0,0,0,1
DWSC,2019-03-08,Tow,NA,2,986400,987097,697,50,50,82,8,Acanthocyclops vernalis adult,0,NA,Cyclopoid,3.36,0,NA,TJ,12/26/2019,0.5,40.1193601193601,7.877417938606567,0,0,0,0,1
DWSC,2019-03-08,Tow,NA,2,986400,987097,697,50,50,82,8,Acanthocyclops vernalis copepodid,0,NA,Cyclopoid,1.68,0,NA,TJ,12/26/2019,0.5,40.1193601193601,7.877417938606567,0,0,0,0,1
DWSC,2019-03-08,Tow,NA,2,986400,987097,697,50,50,82,8,Cyclopoid adult,0,NA,Cyclopoid,NA,0,NA,TJ,12/26/2019,0.5,40.1193601193601,7.877417938606567,0,0,0,0,1
DWSC,2019-03-08,Tow,NA,2,986400,987097,697,50,50,82,8,Cyclopoid copepodid,26,1,Cyclopoid,1.68,43.68,NA,TJ,12/26/2019,0.5,40.1193601193601,7.877417938606567,266.5,33.83088241311989,447.71999999999997,56.8358824540414,1
DWSC,2019-03-08,Tow,NA,2,986400,987097,697,50,50,82,8,Diacyclops thomasi,1,1,Cyclopoid,3.36,3.36,NA,TJ,12/26/2019,0.5,40.1193601193601,7.877417938606567,10.25,1.3011877851199956,34.44,4.371990958003185,1
DWSC,2019-03-08,Tow,NA,2,986400,987097,697,50,50,82,8,Ectocyclops phaleratus,0,NA,Cyclopoid,NA,0,NA,TJ,12/26/2019,0.5,40.1193601193601,7.877417938606567,0,0,0,0,1
DWSC,2019-03-08,Tow,NA,2,986400,987097,697,50,50,82,8,Eucyclops spp.,0,NA,Cyclopoid,NA,0,NA,TJ,12/26/2019,0.5,40.1193601193601,7.877417938606567,0,0,0,0,1
DWSC,2019-03-08,Tow,NA,2,986400,987097,697,50,50,82,8,Limnoithona copepodid,0,NA,Cyclopoid,NA,0,NA,TJ,12/26/2019,0.5,40.1193601193601,7.877417938606567,0,0,0,0,1
DWSC,2019-03-08,Tow,NA,2,986400,987097,697,50,50,82,8,Limnoithona sinensis,0,NA,Cyclopoid,NA,0,NA,TJ,12/26/2019,0.5,40.1193601193601,7.877417938606567,0,0,0,0,1
DWSC,2019-03-08,Tow,NA,2,986400,987097,697,50,50,82,8,Limnoithona spp.,0,NA,Cyclopoid,NA,0,NA,TJ,12/26/2019,0.5,40.1193601193601,7.877417938606567,0,0,0,0,1
DWSC,2019-03-08,Tow,NA,2,986400,987097,697,50,50,82,8,Limnoithona tetraspina,52,1,Cyclopoid,0.133,6.916,NA,TJ,12/26/2019,0.5,40.1193601193601,7.877417938606567,533,67.66176482623978,70.88900000000001,8.99901472188989,1
DWSC,2019-03-08,Tow,NA,2,986400,987097,697,50,50,82,8,Mesocyclops edax,0,NA,Cyclopoid,NA,0,NA,TJ,12/26/2019,0.5,40.1193601193601,7.877417938606567,0,0,0,0,1
DWSC,2019-03-08,Tow,NA,2,986400,987097,697,50,50,82,8,Microcyclops rubellus,1,1,Cyclopoid,3.36,3.36,NA,TJ,12/26/2019,0.5,40.1193601193601,7.877417938606567,10.25,1.3011877851199956,34.44,4.371990958003185,1
DWSC,2019-03-08,Tow,NA,2,986400,987097,697,50,50,82,8,Monospilus,0,NA,Cladocera,NA,0,NA,TJ,12/26/2019,0.5,40.1193601193601,7.877417938606567,0,0,0,0,1
DWSC,2019-03-08,Tow,NA,2,986400,987097,697,50,50,82,8,Oithona copepodid,0,NA,Cyclopoid,NA,0,NA,TJ,12/26/2019,0.5,40.1193601193601,7.877417938606567,0,0,0,0,1
DWSC,2019-03-08,Tow,NA,2,986400,987097,697,50,50,82,8,Oithona davisae,0,NA,Cyclopoid,NA,0,NA,TJ,12/26/2019,0.5,40.1193601193601,7.877417938606567,0,0,0,0,1
DWSC,2019-03-08,Tow,NA,2,986400,987097,697,50,50,82,8,Oithona similis,0,NA,Cyclopoid,NA,0,NA,TJ,12/26/2019,0.5,40.1193601193601,7.877417938606567,0,0,0,0,1
DWSC,2019-03-08,Tow,NA,2,986400,987097,697,50,50,82,8,Oithona spp.,0,NA,Cyclopoid,NA,0,NA,TJ,12/26/2019,0.5,40.1193601193601,7.877417938606567,0,0,0,0,1
DWSC,2019-03-08,Tow,NA,2,986400,987097,697,50,50,82,8,Paracyclops chiltoni,0,NA,Cyclopoid,NA,0,NA,TJ,12/26/2019,0.5,40.1193601193601,7.877417938606567,0,0,0,0,1
DWSC,2019-03-08,Tow,NA,2,986400,987097,697,50,50,82,8,Paracyclops poppei,0,NA,Cyclopoid,NA,0,NA,TJ,12/26/2019,0.5,40.1193601193601,7.877417938606567,0,0,0,0,1
DWSC,2019-03-08,Tow,NA,2,986400,987097,697,50,50,82,8,Acartia copepodid,0,NA,Calanoid,1.301,0,NA,TJ,12/26/2019,0.5,40.1193601193601,7.877417938606567,0,0,0,0,1
DWSC,2019-03-08,Tow,NA,2,986400,987097,697,50,50,82,8,Acartia spp.,0,NA,Calanoid,0,0,NA,TJ,12/26/2019,0.5,40.1193601193601,7.877417938606567,0,0,0,0,1
DWSC,2019-03-08,Tow,NA,2,986400,987097,697,50,50,82,8,Acartiella copepodid,0,NA,Calanoid,1.162,0,NA,TJ,12/26/2019,0.5,40.1193601193601,7.877417938606567,0,0,0,0,1
DWSC,2019-03-08,Tow,NA,2,986400,987097,697,50,50,82,8,Acartiella sinensis,0,NA,Calanoid,2.666,0,NA,TJ,12/26/2019,0.5,40.1193601193601,7.877417938606567,0,0,0,0,1
DWSC,2019-03-08,Tow,NA,2,986400,987097,697,50,50,82,8,Calanoid adult,0,NA,Calanoid,NA,0,NA,TJ,12/26/2019,0.5,40.1193601193601,7.877417938606567,0,0,0,0,1
DWSC,2019-03-08,Tow,NA,2,986400,987097,697,50,50,82,8,Calanoid copepodid,192,1,Calanoid,1.5,288,NA,TJ,12/26/2019,0.5,40.1193601193601,7.877417938606567,1968,249.82805474303913,2952,374.74208211455874,1
DWSC,2019-03-08,Tow,NA,2,986400,987097,697,50,50,82,8,Diaptomus copepodid,0,NA,Calanoid,NA,0,NA,TJ,12/26/2019,0.5,40.1193601193601,7.877417938606567,0,0,0,0,1
DWSC,2019-03-08,Tow,NA,2,986400,987097,697,50,50,82,8,Diaptomus spp.,0,NA,Calanoid,NA,0,NA,TJ,12/26/2019,0.5,40.1193601193601,7.877417938606567,0,0,0,0,1
DWSC,2019-03-08,Tow,NA,2,986400,987097,697,50,50,82,8,Eurytemora affinis adult,3,1,Calanoid,3.068,9.204,NA,TJ,12/26/2019,0.5,40.1193601193601,7.877417938606567,30.75,3.9035633553599864,94.34100000000001,11.97613237424444,1
DWSC,2019-03-08,Tow,NA,2,986400,987097,697,50,50,82,8,Eurytemora affinis copepodid,0,NA,Calanoid,NA,0,NA,TJ,12/26/2019,0.5,40.1193601193601,7.877417938606567,0,0,0,0,1
DWSC,2019-03-08,Tow,NA,2,986400,987097,697,50,50,82,8,Osphranticum copepodid,0,NA,Calanoid,NA,0,NA,TJ,12/26/2019,0.5,40.1193601193601,7.877417938606567,0,0,0,0,1
DWSC,2019-03-08,Tow,NA,2,986400,987097,697,50,50,82,8,Osphranticum labronectum,0,NA,Calanoid,NA,0,NA,TJ,12/26/2019,0.5,40.1193601193601,7.877417938606567,0,0,0,0,1
DWSC,2019-03-08,Tow,NA,2,986400,987097,697,50,50,82,8,Pseudodiaptomus forbesi adult,1,1,Calanoid,2.662,2.662,NA,TJ,12/26/2019,0.5,40.1193601193601,7.877417938606567,10.25,1.3011877851199956,27.2855,3.463761883989428,1
DWSC,2019-03-08,Tow,NA,2,986400,987097,697,50,50,82,8,Pseudodiaptomus forbesi copepodid,0,NA,Calanoid,NA,0,NA,TJ,12/26/2019,0.5,40.1193601193601,7.877417938606567,0,0,0,0,1
DWSC,2019-03-08,Tow,NA,2,986400,987097,697,50,50,82,8,Sinocalanus doerrii adult,23,1,Calanoid,3.413,78.499,NA,TJ,12/26/2019,0.5,40.1193601193601,7.877417938606567,235.75,29.9273190577599,804.61475,102.14193994413452,1
DWSC,2019-03-08,Tow,NA,2,986400,987097,697,50,50,82,8,Sinocalanus doerrii copepodid,0,NA,Calanoid,NA,0,NA,TJ,12/26/2019,0.5,40.1193601193601,7.877417938606567,0,0,0,0,1
DWSC,2019-03-08,Tow,NA,2,986400,987097,697,50,50,82,8,Skistodiaptomus pallidus,0,NA,Calanoid,NA,0,NA,TJ,12/26/2019,0.5,40.1193601193601,7.877417938606567,0,0,0,0,1
DWSC,2019-03-08,Tow,NA,2,986400,987097,697,50,50,82,8,Tortanus copepodid,0,NA,Calanoid,NA,0,NA,TJ,12/26/2019,0.5,40.1193601193601,7.877417938606567,0,0,0,0,1
DWSC,2019-03-08,Tow,NA,2,986400,987097,697,50,50,82,8,Tortanus spp.,0,NA,Calanoid,NA,0,NA,TJ,12/26/2019,0.5,40.1193601193601,7.877417938606567,0,0,0,0,1
DWSC,2019-03-08,Tow,NA,2,986400,987097,697,50,50,82,8,Alona,1,1,Cladocera,0.6,0.6,NA,TJ,12/26/2019,0.5,40.1193601193601,7.877417938606567,10.25,1.3011877851199956,6.1499999999999995,0.7807126710719973,1
DWSC,2019-03-08,Tow,NA,2,986400,987097,697,50,50,82,8,Alonella,0,NA,Cladocera,NA,0,NA,TJ,12/26/2019,0.5,40.1193601193601,7.877417938606567,0,0,0,0,1
DWSC,2019-03-08,Tow,NA,2,986400,987097,697,50,50,82,8,Bosmina,0,NA,Cladocera,NA,0,NA,TJ,12/26/2019,0.5,40.1193601193601,7.877417938606567,0,0,0,0,1
